topicId,period,word,weight
1,5,845,0.0016761954641127254
1,5,115,0.0016760105004465472
1,5,411,0.0016532502300431113
1,5,399,0.001553090207543086
1,5,337,0.0015434734947728835
0,6,20592,0.0030786403449078056
0,6,5716,0.0027204781648958796
0,6,16012,0.0024024852868703857
0,6,1063,0.002196211589474911
0,6,1297,0.002174499139739509
0,6,348,0.0021341306558340673
0,6,6116,0.002122950953631033
0,6,106,0.0020203963429332524
0,6,663,0.0019744631072181424
0,6,5728,0.0018782588550810056
1,6,22783,0.003848159983076091
1,6,470,0.0020950176020818135
1,6,635,0.00205457162796462
1,6,5524,0.0019001953428117225
1,6,3518,0.0017000397083559906
1,6,845,0.0016790381652714592
1,6,115,0.0016788527869131995
1,6,411,0.00165604157306409
1,6,399,0.0015556594335800367
1,6,337,0.0015460215767943014
0,7,20592,0.0030842374364830395
0,7,5716,0.0027252580158046683
0,7,16012,0.002406559023530795
0,7,1063,0.0021998382539152516
0,7,1297,0.0021780792867961535
0,7,348,0.002137624601650273
0,7,6116,0.0021264210931294246
0,7,106,0.002023649476686849
0,7,663,0.0019776198720900867
0,7,5728,0.0018812155062656521
1,7,22783,0.003855904015492695
1,7,470,0.002098604775886359
1,7,635,0.002058069779239058
1,7,5524,0.0019033573923311902
1,7,3518,0.0017027752960001286
1,7,845,0.0016817296580988964
1,7,115,0.0016815438910955823
1,7,411,0.0016586849311107294
1,7,399,0.001558094555166235
1,7,337,0.0015484368703562173
0,8,20592,0.0030894848577215227
0,8,5716,0.002729744269703029
0,8,16012,0.002410387158689454
0,8,1063,0.002203249441652174
0,8,1297,0.0021814470782445484
0,8,348,0.002140911968421712
0,8,6116,0.00212968624724042
0,8,106,0.002026712117346703
0,8,663,0.001980592558734877
0,8,5728,0.0018840013557839882
1,8,22783,0.0038631641394672295
1,8,470,0.0021019866944546007
1,8,635,0.002061368472674153
1,8,5524,0.0019063417729387835
1,8,3518,0.0017053606082146804
1,8,845,0.0016842736897231566
1,8,115,0.0016840875588626683
1,8,411,0.0016611838958049418
1,8,399,0.0015603985019275583
1,8,337,0.0015507222430051898
0,9,20592,0.003094470422979341
0,9,5716,0.0027340131353147867
0,9,16012,0.002414035755676876
0,9,1063,0.0022065047245904846
0,9,1297,0.0021846614071357874
0,9,348,0.0021440503893929604
0,9,6116,0.0021328037008605002
0,9,106,0.0020296383656107607
0,9,663,0.0019834338484627724
0,9,5728,0.001886666126313639
1,9,22783,0.0038700294794467016
1,9,470,0.0021052066432606783
1,9,635,0.0020645099920375675
1,9,5524,0.0019091869751456918
1,9,3518,0.001707829293615042
1,9,845,0.0016867034060691448
1,9,115,0.0016865169317068916
1,9,411,0.0016635710638506216
1,9,399,0.0015626014885954172
1,9,337,0.001552907682134057
0,10,20592,0.003099109150703363
0,10,5716,0.0027379882720822723
0,10,16012,0.002417436288450009
0,10,1063,0.002209540726325418
0,10,1297,0.002187659443104846
0,10,348,0.0021469780515163237
0,10,6116,0.0021357119231683727
0,10,106,0.002032369289752341
0,10,663,0.0019860859797519487
0,10,5728,0.0018891545199943459
1,10,22783,0.003876504978185801
1,10,470,0.0021082625577950763
1,10,635,0.002067492162032347
1,10,5524,0.0019118904282093242
1,10,3518,0.0017101783381329322
1,10,845,0.001689015751421331
1,10,115,0.001688828953549409
1,10,411,0.0016658433350412551
1,10,399,0.0015647002347898105
1,10,337,0.0015549898912999322
0,11,20592,0.003103474295096551
0,11,5716,0.00274173326011844
0,11,16012,0.0024206438803985597
0,11,1063,0.0022124071593286098
0,11,1297,0.002190490332765348
0,11,348,0.0021497430512937977
0,11,6116,0.0021384587203002662
0,11,106,0.0020349500417106365
0,11,663,0.001988592921402325
0,11,5728,0.0018915080394258954
1,11,22783,0.003882577632685844
1,11,470,0.0021111430530686894
1,11,635,0.0020703036811990315
1,11,5524,0.0019144411743660468
1,11,3518,0.0017123972925700052
1,11,845,0.0016912003343595198
1,11,115,0.0016910132334839246
1,11,411,0.0016679903822323866
1,11,399,0.0015666847066609644
1,11,337,0.001556958865933331
0,12,20592,0.0031074397850257233
0,12,5716,0.0027451356890165627
0,12,16012,0.0024235583656067577
0,12,1063,0.002215011865766902
0,12,1297,0.0021930627644528807
0,12,348,0.002152255651990788
0,12,6116,0.002140954792081556
0,12,106,0.0020372953342333426
0,12,663,0.0019908711884538445
0,12,5728,0.0018936469847647642
1,12,22783,0.003888127178245018
1,12,470,0.0021137788369688473
1,12,635,0.0020728764744459755
1,12,5524,0.0019167758058039048
1,12,3518,0.0017144288563395893
1,12,845,0.0016932004990248112
1,12,115,0.001693013121345938
1,12,411,0.0016699562564346183
1,12,399,0.0015685020520616356
1,12,337,0.0015587620522145244
0,13,20592,0.0031111985502483798
0,13,5716,0.0027483650582889917
0,13,16012,0.0024263285550384134
0,13,1063,0.002217490300741559
0,13,1297,0.0021955107906028747
0,13,348,0.002154647299836541
0,13,6116,0.00214333086336491
0,13,106,0.002039529282863218
0,13,663,0.001993041941054918
0,13,5728,0.0018956863364135337
1,13,22783,0.003893358817539898
1,13,470,0.0021162779354065267
1,13,635,0.002075316365591409
1,13,5524,0.0019189917626907288
1,13,3518,0.0017163596539960051
1,13,845,0.0016951017389297328
1,13,115,0.0016949141006677465
1,13,411,0.0016718252135423687
1,13,399,0.0015702311355130186
1,13,337,0.0015604777979929905
0,14,20592,0.0031146958397166697
0,14,5716,0.0027513721437390235
0,14,16012,0.0024289102290574872
0,14,1063,0.0022198015459801127
0,14,1297,0.002197793843166708
0,14,348,0.002156878079364315
0,14,6116,0.002145547199744151
0,14,106,0.002041613821036621
0,14,663,0.0019950678638077785
0,14,5728,0.0018975903609257047
1,14,22783,0.0038982949928598205
1,14,470,0.0021186493072746565
1,14,635,0.0020776320376944867
1,14,5524,0.001921096694201373
1,14,3518,0.0017181960421188778
1,14,845,0.0016969102783843614
1,14,115,0.0016967223945948584
1,14,411,0.001673603333797881
1,14,399,0.001571877418056491
1,14,337,0.001562111505710734
0,15,20592,0.0031180203743728847
0,15,5716,0.0027542345407477313
0,15,16012,0.002431371198588039
0,15,1063,0.0022220071181111548
0,15,1297,0.0021999727788343565
0,15,348,0.0021590076216562453
0,15,6116,0.002147663093198882
0,15,106,0.0020436051366646995
0,15,663,0.0019970037583119816
0,15,5728,0.001899410964655785
1,15,22783,0.0039028908756278497
1,15,470,0.0021208656561352845
1,15,635,0.0020797966301003713
1,15,5524,0.0019230654198140805
1,15,3518,0.0017199150610698979
1,15,845,0.0016986033937598202
1,15,115,0.0016984152815842594
1,15,411,0.0016752681526821845
1,15,399,0.0015734195747929903
1,15,337,0.0015636419606410426
0,16,20592,0.003120993958543373
0,16,5716,0.002756794141428819
0,16,16012,0.0024335712652914007
0,16,1063,0.0022239784783650413
0,16,1297,0.002201920288208505
0,16,348,0.0021609109041007364
0,16,6116,0.0021495541546782235
0,16,106,0.0020453846578244823
0,16,663,0.001998733661258365
0,16,5728,0.0019010376545094015
1,16,22783,0.003906965124304627
1,16,470,0.002122825804141903
1,16,635,0.0020817108409637445
1,16,5524,0.00192480581237271
1,16,3518,0.001721433922076968
1,16,845,0.00170009927865358
1,16,115,0.001699910963906923
1,16,411,0.0016767389400604773
1,16,399,0.0015747815808733652
1,16,337,0.001564993590338196
0,17,20592,0.003123819674130771
0,17,5716,0.0027592296974917013
0,17,16012,0.0024356676614700565
0,17,1063,0.0022258589462155177
0,17,1297,0.0022037782285785654
0,17,348,0.0021627270666516084
0,17,6116,0.0021513587718735684
0,17,106,0.002047083877299503
0,17,663,0.0020003859807541185
0,17,5728,0.0019025923852192743
1,17,22783,0.003910726378775923
1,17,470,0.002124640740980154
1,17,635,0.0020834834353807455
1,17,5524,0.001926418161202452
1,17,3518,0.0017228419635724648
1,17,845,0.0017014861251494588
1,17,115,0.001701297623530337
1,17,411,0.0016781026333833142
1,17,399,0.0015760449048934937
1,17,337,0.0015662473390045584
0,18,20592,0.0031265150719043547
0,18,5716,0.0027615561326355792
0,18,16012,0.0024376730466500033
0,18,1063,0.0022276597509478116
0,18,1297,0.0022055576805829038
0,18,348,0.0021644669145799724
0,18,6116,0.0021530876740284434
0,18,106,0.0020487128317431868
0,18,663,0.0020019704461484147
0,18,5728,0.0019040842485634293
1,18,22783,0.003914179163210556
1,18,470,0.002126310755376151
1,18,635,0.0020851146280279845
1,18,5524,0.0019279024110358672
1,18,3518,0.0017241388123769882
1,18,845,0.0017027635289592591
1,18,115,0.0017025748558936978
1,18,411,0.0016793587948118116
1,18,399,0.0015772089690337771
1,18,337,0.0015674026159503286
0,19,20592,0.0031290538791078413
0,19,5716,0.0027637497193590214
0,19,16012,0.0024395660128196353
0,19,1063,0.002229361022780848
0,19,1297,0.002207238938017151
0,19,348,0.0021661110466843526
0,19,6116,0.002154721544612992
0,19,106,0.0020502529855676364
0,19,663,0.002003468874165342
0,19,5728,0.0019054958044570193
1,19,22783,0.0039173400719804685
1,19,470,0.002127842904502629
1,19,635,0.0020866112775967775
1,19,5524,0.0019292646745422343
1,19,3518,0.001725329643107636
1,19,845,0.001703936568320069
1,19,115,0.0017037477383851603
1,19,411,0.0016805123975144611
1,19,399,0.0015782782937171
1,19,337,0.0015684638986477662
0,20,20592,0.00313144184682247
0,20,5716,0.00276581506880049
0,20,16012,0.0024413502140766576
0,20,1063,0.0022309658260218704
0,20,1297,0.0022088250046392805
0,20,348,0.0021676623549550314
0,20,6116,0.0021562632448521957
0,20,106,0.002051706921673906
0,20,663,0.00200488372538467
0,20,5728,0.0019068292621674024
1,20,22783,0.003920241631789009
1,20,470,0.0021292530910727338
1,20,635,0.0020879889229758683
1,20,5524,0.0019305191125049998
1,20,3518,0.0017264268564580669
1,20,845,0.0017050174611160332
1,20,115,0.0017048284872768773
1,20,411,0.0016815754596266263
1,20,399,0.0015792640305379367
1,20,337,0.0015694422559668205
0,21,20592,0.003133703456594528
0,21,5716,0.0027677733827952975
0,21,16012,0.0024430439908949574
0,21,1063,0.002232490673511575
0,21,1297,0.00221033220231834
0,21,348,0.0021691368069411457
0,21,6116,0.0021577286443416315
0,21,106,0.0020530896146744035
0,21,663,0.002006229575708357
0,21,5728,0.0019080983670005107
1,21,22783,0.003922841528591028
1,21,470,0.0021305167452341945
1,21,635,0.0020892234204231935
1,21,5524,0.0019316432165525745
1,21,3518,0.0017274100870573418
1,21,845,0.0017059860684213149
1,21,115,0.0017057969656432215
1,21,411,0.0016825280905413793
1,21,399,0.0015801473773934813
1,21,337,0.0015703189907160218
0,22,20592,0.0031358523480269768
0,22,5716,0.002769636330082107
0,22,16012,0.0024446573071845476
0,22,1063,0.0022339444486262744
0,22,1297,0.0022117693019450923
0,22,348,0.0021705429650563293
0,22,6116,0.0021591262479124075
0,22,106,0.002054409044360768
0,22,663,0.0020075141716769823
0,22,5728,0.0019093103809544076
1,22,22783,0.003925170936010157
1,22,470,0.002131649376619244
1,22,635,0.002090329934176056
1,22,5524,0.00193265084116226
1,22,3518,0.0017282915128548012
1,22,845,0.0017068543937894182
1,22,115,0.001706665175499661
1,22,411,0.0016833821031955142
1,22,399,0.001580939319522257
1,22,337,0.0015711050090489456
0,23,20592,0.003137872685788292
0,23,5716,0.0027713895867827474
0,23,16012,0.002446177219787289
0,23,1063,0.00223531512568761
0,23,1297,0.002213124375494282
0,23,348,0.002171869083403561
0,23,6116,0.002160444360238544
0,23,106,0.0020556539820513024
0,23,663,0.0020087264952595406
0,23,5728,0.0019104547306282318
1,23,22783,0.003927254156693713
1,23,470,0.0021326629101726872
1,23,635,0.002091320117906702
1,23,5524,0.0019335526122511797
1,23,3518,0.0017290804465727033
1,23,845,0.0017076316135087543
1,23,115,0.0017074422919315104
1,23,411,0.0016841465247921462
1,23,399,0.0015816482372535562
1,23,337,0.001571808629530369
0,24,20592,0.003139763489547112
0,24,5716,0.0027730319867221498
0,24,16012,0.002447602432715038
0,24,1063,0.0022366013443172496
0,24,1297,0.0022143960567885318
0,24,348,0.0021731137855393137
0,24,6116,0.0021616816021533094
0,24,106,0.002056823026085594
0,24,663,0.002009865136213199
0,24,5728,0.001911529990920115
1,24,22783,0.0039290456925897554
1,24,470,0.002133531504432572
1,24,635,0.0020921685953695242
1,24,5524,0.0019343249355156151
1,24,3518,0.0017297556201408375
1,24,845,0.0017082967047032179
1,24,115,0.0017081072942279514
1,24,411,0.0016848006011952678
1,24,399,0.0015822545527229876
1,24,337,0.0015724103875130982
0,25,20592,0.0031414913033279757
0,25,5716,0.0027745337158500798
0,25,16012,0.0024489063947671164
0,25,1063,0.0022377786863849404
0,25,1297,0.0022155601530424937
0,25,348,0.0021742532980772214
0,25,6116,0.0021628143165193722
0,25,106,0.0020578935877882693
0,25,663,0.0020109079856623587
0,25,5728,0.0019125150604662258
1,25,22783,0.003930618001705581
1,25,470,0.002134293500135759
1,25,635,0.002092912932324999
1,25,5524,0.0019350024252387946
1,25,3518,0.001730347837526199
1,25,845,0.00170888007268737
1,25,115,0.0017086905841856926
1,25,411,0.0016853743014590926
1,25,399,0.0015827863339752128
1,25,337,0.0015729381688135437
0,26,20592,0.003143045555694197
0,26,5716,0.0027758852039697943
0,26,16012,0.002450080451550226
0,26,1063,0.0022388391066775473
0,26,1297,0.0022166086839123583
0,26,348,0.0021752797616740567
0,26,6116,0.0021638346775950785
0,26,106,0.0020588581515519943
0,26,663,0.0020118476680444524
0,26,5728,0.0019134028593963705
1,26,22783,0.0039319743091258625
1,26,470,0.00213494975901203
1,26,635,0.002093553945779312
1,26,5524,0.0019355857329695517
1,26,3518,0.001730857549008213
1,26,845,0.0017093821475505741
1,26,115,0.0017091925917167054
1,26,411,0.0016858680337768163
1,26,399,0.0015832438962948769
1,26,337,0.0015733922800310251
0,27,20592,0.003144447996144204
0,27,5716,0.0027771054555368276
0,27,16012,0.0024511411955872894
0,27,1063,0.0022397976473728333
0,27,1297,0.0022175565290877925
0,27,348,0.002176207754286147
0,27,6116,0.0021647571798603005
0,27,106,0.002059730447886511
0,27,663,0.002012697572764206
0,27,5728,0.0019142060649265905
1,27,22783,0.0039331365605991125
1,27,470,0.0021355114182793253
1,27,635,0.0020941025324804725
1,27,5524,0.0019360848423752182
1,27,3518,0.0017312935664235828
1,27,845,0.0017098116190157782
1,27,115,0.0017096220054667916
1,27,411,0.0016862903543494914
1,27,399,0.0015836352154694614
1,27,337,0.0015737806414396073
0,28,20592,0.0031456659834142547
0,28,5716,0.00277816546544285
0,28,16012,0.002452062869077264
0,28,1063,0.0022406306677887618
0,28,1297,0.002218380271262672
0,28,348,0.0021770142741927533
0,28,6116,0.0021655589367516664
0,28,106,0.002060488647939238
0,28,663,0.0020134363455112593
0,28,5728,0.001914904318323117
1,28,22783,0.003934113748192297
1,28,470,0.0021359826846472888
1,28,635,0.0020945627962940623
1,28,5524,0.0019365034688248403
1,28,3518,0.0017316591116545218
1,28,845,0.0017101716579011066
1,28,115,0.0017099819958039683
1,28,411,0.0016866443782435816
1,28,399,0.001583963165262469
1,28,337,0.0015741061038159873
0,29,20592,0.003146689003502218
0,29,5716,0.002779055796941088
0,29,16012,0.0024528370088752463
0,29,1063,0.0022413303459942343
0,29,1297,0.0022190721564774776
0,29,348,0.0021776916940606903
0,29,6116,0.00216623235606252
0,29,106,0.0020611254829415435
0,29,663,0.0020140568631091785
0,29,5728,0.0019154908028619674
1,29,22783,0.0039349318118526155
1,29,470,0.002136377063549508
1,29,635,0.002094947962552428
1,29,5524,0.0019368537721684016
1,29,3518,0.0017319649722573587
1,29,845,0.0017104729084144474
1,29,115,0.0017102832056713688
1,29,411,0.0016869405928473537
1,29,399,0.0015842375503740502
1,29,337,0.001574378406476491
0,30,20592,0.0031475253132903385
0,30,5716,0.002779783615341855
0,30,16012,0.0024534698265568523
0,30,1063,0.002241902283579043
0,30,1297,0.0022196377225431065
0,30,348,0.002178245433346773
0,30,6116,0.002166782824525029
0,30,106,0.002061646040521523
0,30,663,0.002014564079873271
0,30,5728,0.0019159701950068942
1,30,22783,0.003935587379446305
1,30,470,0.002136692237657063
1,30,635,0.0020952557435476777
1,30,5524,0.0019371335805854074
1,30,3518,0.0017322091338092416
1,30,845,0.001710713373148451
1,30,115,0.0017105236378122815
1,30,411,0.0016871770194995363
1,30,399,0.0015844564754102508
1,30,337,0.0015745956621484283
0,31,20592,0.0031481689433927947
0,31,5716,0.00278034354464694
0,31,16012,0.0024539564848579873
0,31,1063,0.002242341999439384
0,31,1297,0.0022200725261760103
0,31,348,0.002178671119258313
0,31,6116,0.002167205988908846
0,31,106,0.002062046147739968
0,31,663,0.0020149539041190807
0,31,5728,0.0019163385743088466
1,31,22783,0.003936085220394069
1,31,470,0.002136930397823761
1,31,635,0.0020954882751001557
1,31,5524,0.0019373448222253745
1,31,3518,0.0017323932612267657
1,31,845,0.0017108946898214388
1,31,115,0.0017107049297053203
1,31,411,0.0016873552662326926
1,31,399,0.0015846214200354854
1,31,337,0.0015747593382780937
0,32,20592,0.0031486547829466098
0,32,5716,0.0027807663154580777
0,32,16012,0.0024543240339673688
0,32,1063,0.002242674162976968
0,32,1297,0.0022204009865012613
0,32,348,0.0021789927057697094
0,32,6116,0.002167525674408852
0,32,106,0.002062348449288319
0,32,663,0.0020152484522985665
0,32,5728,0.0019166169518929498
1,32,22783,0.003936464313121618
1,32,470,0.0021371123909660937
1,32,635,0.002095665989927236
1,32,5524,0.0019375063510651926
1,32,3518,0.0017325341671277875
1,32,845,0.001711033457248009
1,32,115,0.001710843678278209
1,32,411,0.0016874916978364982
1,32,399,0.001584747728617411
1,32,337,0.0015748846813590373
0,33,20592,0.0031489569988963845
0,33,5716,0.0027810290519869876
0,33,16012,0.0024545522293585704
0,33,1063,0.002242880239684644
0,33,1297,0.0022206047491664157
0,33,348,0.0021791921735608596
0,33,6116,0.00216772395450854
0,33,106,0.002062535870363911
0,33,663,0.0020154310313235274
0,33,5728,0.001916789434648716
1,33,22783,0.003936688389104425
1,33,470,0.0021372182930667976
1,33,635,0.002095769343051993
1,33,5524,0.0019376000699189613
1,33,3518,0.0017326156341040072
1,33,845,0.0017111136554433244
1,33,115,0.001710923865288907
1,33,411,0.0016875705105462812
1,33,399,0.0015848205417456113
1,33,337,0.0015749569226968848
0,34,20592,0.0031490684606436154
0,34,5716,0.002781125416435405
0,34,16012,0.0024546354414468883
0,34,1063,0.0022429550618142283
0,34,1297,0.0022206786951566946
0,34,348,0.0021792644942870854
0,34,6116,0.002167795825988262
0,34,106,0.002062603638531901
0,34,663,0.002015496972308824
0,34,5728,0.0019168515709521794
1,34,22783,0.00393681956572822
1,34,470,0.0021372816729436327
1,34,635,0.002095831247397654
1,34,5524,0.0019376563897219167
1,34,3518,0.0017326648328518269
1,34,845,0.0017111621153773013
1,34,115,0.0017109723187088324
1,34,411,0.0016876181633921391
1,34,399,0.0015848646956451746
1,34,337,0.0015750007427740521
